;Cust_id;Year;Nationality_id;Country_booked;Nationality;Frequency;Promo_id;Recency;Country_booked_id;Score
9018;15540;2019;81;France;PH;1;2;182;2;4
9016;15537;2019;43;Indonesia;ID;1;2;29;1;3
9009;15527;2019;43;Hungary;ID;1;1;212;2;3
9015;15535;2019;81;Japan;PH;1;1;29;2;3
9014;15534;2019;81;France;PH;1;1;182;2;3
9013;15533;2019;81;USA;PH;1;1;273;2;3
9012;15533;2019;81;Japan;PH;1;1;29;2;3
9011;15530;2019;43;Indonesia;ID;1;2;182;1;3
9010;15529;2019;43;Indonesia;ID;1;2;29;1;3
9061;15609;2019;93;Singapore;SG;1;1;243;1;2
9063;15612;2019;103;USA;US;1;1;90;2;3
8990;15501;2019;81;Singapore;PH;1;1;29;1;2
9109;15674;2019;81;France;PH;1;1;59;2;3
9115;15684;2019;43;Indonesia;ID;1;1;29;1;2
9114;15680;2019;93;Thailand;SG;1;1;304;2;3
9113;15678;2019;43;Malaysia;ID;1;1;273;2;3
9112;15676;2019;81;Philippines;PH;1;2;59;1;3
9111;15676;2019;81;Indonesia;PH;1;2;151;1;3
9110;15675;2019;81;Singapore;PH;1;2;90;1;3
9108;15673;2019;43;Indonesia;ID;1;2;29;1;3
9117;15688;2019;81;Philippines;PH;1;2;151;1;3
9107;15671;2019;43;Switzerland;ID;1;1;151;2;3
9106;15670;2019;43;South Korea;ID;1;1;243;2;3
9105;15670;2019;43;Japan;ID;1;2;29;2;4
9104;15668;2019;35;Italy;GB;1;1;59;2;3
9103;15667;2019;81;Thailand;PH;1;2;182;2;4
9102;15664;2019;93;Australia;SG;1;1;120;2;3
9116;15685;2019;93;Japan;SG;1;2;90;2;4
9118;15689;2019;93;USA;SG;1;2;212;2;4
9100;15662;2019;43;France;ID;1;1;29;2;3
9127;15702;2019;99;USA;TW;1;1;151;2;3
9133;15707;2019;72;France;MY;1;1;59;2;3
9132;15707;2019;72;Austria;MY;1;1;29;2;3
9131;15706;2019;43;United Kingdom;ID;1;1;212;2;3
9130;15706;2019;43;Australia;ID;1;1;120;2;3
9129;15705;2019;103;United Kingdom;US;1;2;90;2;4
9128;15704;2019;39;Greece;HK;1;1;273;2;3
9126;15699;2019;81;Philippines;PH;1;2;59;1;3
9119;15690;2019;81;USA;PH;1;2;29;2;4
9125;15698;2019;81;Singapore;PH;1;2;29;1;3
9124;15695;2019;43;Vietnam;ID;1;2;151;2;4
9123;15694;2019;43;Indonesia;ID;1;1;151;1;2
9122;15693;2019;5;Japan;AU;1;1;120;2;3
9121;15692;2019;81;Singapore;PH;1;2;59;1;3
9120;15690;2019;81;United Arab Emirates;PH;1;1;29;2;3
9101;15663;2019;43;Indonesia;ID;1;2;29;1;3
9099;15661;2019;97;Indonesia;TH;1;1;212;1;2
9064;15614;2019;43;Japan;ID;1;2;273;2;4
9072;15625;2019;43;Indonesia;ID;1;1;29;1;2
9078;15634;2019;81;Italy;PH;1;1;304;2;3
9077;15633;2019;43;Japan;ID;1;1;243;2;3
9076;15630;2019;81;Australia;PH;1;2;90;2;4
9075;15629;2019;43;Taiwan;ID;1;1;120;2;3
9074;15628;2019;43;Japan;ID;1;1;363;2;3
9073;15626;2019;43;Indonesia;ID;1;2;29;1;3
9071;15623;2019;81;Philippines;PH;1;1;59;1;2
9080;15635;2019;103;Netherlands;US;1;1;29;2;3
9070;15622;2019;81;Italy;PH;1;1;273;2;3
9069;15622;2019;81;Australia;PH;1;1;90;2;3
9068;15621;2019;81;France;PH;1;1;29;2;3
9067;15620;2019;93;Indonesia;SG;1;2;59;1;3
9066;15618;2019;72;Indonesia;MY;1;2;59;1;3
9065;15617;2019;93;Japan;SG;1;1;59;2;3
9079;15634;2019;81;Thailand;PH;1;1;29;2;3
9081;15636;2019;43;Indonesia;ID;1;1;29;1;2
9098;15659;2019;43;Singapore;ID;1;1;90;1;2
9091;15651;2019;43;France;ID;1;2;29;2;4
9097;15658;2019;43;Indonesia;ID;1;2;151;1;3
9096;15657;2019;5;Indonesia;AU;1;1;212;1;2
9095;15656;2019;81;Philippines;PH;1;2;90;1;3
9094;15655;2019;43;Thailand;ID;1;2;29;2;4
9093;15654;2019;81;Japan;PH;1;1;29;2;3
9092;15653;2019;93;Australia;SG;1;2;29;2;4
9090;15649;2019;93;Indonesia;SG;1;2;59;1;3
9082;15637;2019;43;Indonesia;ID;1;1;151;1;2
9089;15648;2019;53;Indonesia;JP;1;1;90;1;2
9088;15647;2019;81;Philippines;PH;1;2;29;1;3
9086;15646;2019;16;France;CA;1;1;29;2;3
9085;15645;2019;81;Japan;PH;1;2;29;2;4
9084;15643;2019;81;South Korea;PH;1;2;59;2;4
9083;15641;2019;43;Indonesia;ID;1;2;29;1;3
8991;15502;2019;103;USA;US;1;2;363;2;4
8989;15499;2019;81;Philippines;PH;1;2;29;1;3
8836;15227;2019;81;France;PH;1;2;304;2;4
8885;15305;2019;93;Australia;SG;1;1;273;2;3
8891;15321;2019;103;USA;US;1;1;120;2;3
8890;15320;2019;93;France;SG;1;1;332;2;3
8889;15316;2019;43;Indonesia;ID;1;1;29;1;2
8888;15312;2019;43;Indonesia;ID;1;2;151;1;3
8887;15309;2019;103;France;US;1;1;59;2;3
8886;15307;2019;72;Thailand;MY;1;2;59;2;4
8884;15304;2019;53;South Korea;JP;1;2;151;2;4
8894;15328;2019;24;Thailand;DE;1;1;29;2;3
8883;15303;2019;43;South Korea;ID;1;1;182;2;3
8882;15303;2019;43;Indonesia;ID;1;2;90;1;3
8881;15302;2019;81;France;PH;1;2;182;2;4
8879;15300;2019;103;Japan;US;1;1;59;2;3
8878;15299;2019;81;South Korea;PH;1;2;29;2;4
8877;15296;2019;43;Japan;ID;1;1;304;2;3
8892;15327;2019;43;France;ID;1;1;243;2;3
8896;15330;2019;24;Vietnam;DE;1;1;59;2;3
8875;15293;2019;81;Taiwan;PH;1;1;243;2;3
8905;15352;2019;43;Indonesia;ID;1;1;59;1;2
8911;15361;2019;43;Japan;ID;1;2;212;2;4
8910;15360;2019;43;Indonesia;ID;1;1;363;1;2
8909;15359;2019;81;Netherlands;PH;1;1;273;2;3
8908;15358;2019;43;USA;ID;1;2;212;2;4
8907;15357;2019;43;Japan;ID;1;2;182;2;4
8906;15353;2019;43;Indonesia;ID;1;1;363;1;2
8904;15351;2019;43;Indonesia;ID;1;1;29;1;2
8897;15331;2019;43;Italy;ID;1;1;273;2;3
8903;15350;2019;43;Indonesia;ID;1;1;29;1;2
8902;15349;2019;93;Australia;SG;1;2;29;2;4
8901;15346;2019;43;Indonesia;ID;1;1;29;1;2
8900;15341;2019;103;USA;US;1;1;59;2;3
8899;15340;2019;43;USA;ID;1;2;151;2;4
8898;15335;2019;43;Indonesia;ID;1;2;29;1;3
8876;15294;2019;43;Indonesia;ID;1;1;29;1;2
8874;15293;2019;81;Italy;PH;1;1;90;2;3
8913;15364;2019;43;Japan;ID;1;1;273;2;3
8844;15239;2019;81;Japan;PH;1;1;29;2;3
8850;15247;2019;43;Indonesia;ID;1;1;363;1;2
8849;15246;2019;81;Philippines;PH;1;2;29;1;3
8848;15245;2019;103;France;US;1;1;29;2;3
8847;15243;2019;81;France;PH;1;2;243;2;4
8846;15242;2019;103;USA;US;1;2;29;2;4
8845;15241;2019;43;Indonesia;ID;1;2;29;1;3
8843;15236;2019;103;USA;US;1;1;29;2;3
8852;15253;2019;35;USA;GB;1;1;29;2;3
8842;15234;2019;81;USA;PH;1;1;151;2;3
8841;15231;2019;103;Indonesia;US;1;2;151;1;3
8840;15230;2019;81;Singapore;PH;1;2;29;1;3
8839;15230;2019;81;Japan;PH;1;2;304;2;4
8838;15230;2019;81;Australia;PH;1;2;90;2;4
8837;15229;2019;43;Indonesia;ID;1;1;212;1;2
8851;15250;2019;103;South Korea;US;1;1;29;2;3
8853;15255;2019;103;France;US;1;2;29;2;4
8873;15293;2019;81;Indonesia;PH;1;1;273;1;2
8863;15276;2019;103;USA;US;1;1;59;2;3
8872;15292;2019;43;Indonesia;ID;1;2;29;1;3
8870;15289;2019;43;Japan;ID;1;1;332;2;3
8868;15286;2019;43;Singapore;ID;1;1;90;1;2
8867;15283;2019;43;Indonesia;ID;1;1;151;1;2
8866;15282;2019;103;USA;US;1;1;151;2;3
8864;15277;2019;81;USA;PH;1;2;212;2;4
8862;15275;2019;5;Japan;AU;1;2;29;2;4
8854;15256;2019;103;Japan;US;1;1;29;2;3
8861;15274;2019;43;Australia;ID;1;2;243;2;4
8860;15271;2019;81;Philippines;PH;1;1;59;1;2
8859;15265;2019;43;Singapore;ID;1;1;120;1;2
8858;15264;2019;81;United Kingdom;PH;1;1;273;2;3
8857;15262;2019;43;Hong Kong;ID;1;1;59;2;3
8855;15257;2019;43;Indonesia;ID;1;2;29;1;3
8912;15362;2019;93;Australia;SG;1;1;90;2;3
8914;15365;2019;43;United Kingdom;ID;1;1;243;2;3
8988;15496;2019;81;Australia;PH;1;1;182;2;3
8962;15461;2019;43;Japan;ID;1;2;29;2;4
8969;15473;2019;81;Philippines;PH;1;1;59;1;2
8967;15471;2019;43;Japan;ID;1;2;29;2;4
8966;15468;2019;93;Philippines;SG;1;2;90;1;3
8965;15466;2019;93;New Zealand;SG;1;1;151;2;3
8964;15465;2019;5;Australia;AU;1;2;120;2;4
8963;15463;2019;103;Philippines;US;1;1;332;1;2
8961;15460;2019;81;Japan;PH;1;2;120;2;4
8971;15476;2019;43;Indonesia;ID;1;2;29;1;3
8960;15459;2019;93;Indonesia;SG;1;2;273;1;3
8959;15457;2019;81;Hong Kong;PH;1;1;363;2;3
8958;15457;2019;81;Germany;PH;1;1;363;2;3
8957;15457;2019;81;France;PH;1;2;273;2;4
8956;15456;2019;19;Scotland;CN;1;2;120;2;4
8955;15449;2019;93;Japan;SG;1;1;59;2;3
8970;15474;2019;43;Indonesia;ID;1;1;59;1;2
8972;15477;2019;43;Hong Kong;ID;1;2;243;2;4
8953;15445;2019;43;Indonesia;ID;1;1;120;1;2
8981;15485;2019;103;USA;US;1;1;90;2;3
8987;15495;2019;81;Japan;PH;1;1;29;2;3
8986;15494;2019;93;China;SG;1;1;182;2;3
8985;15492;2019;39;South Korea;HK;1;2;151;2;4
8984;15491;2019;81;Japan;PH;1;2;332;2;4
8983;15490;2019;81;Japan;PH;1;2;332;2;4
8982;15486;2019;81;USA;PH;1;2;363;2;4
8980;15484;2019;103;Canada;US;1;1;182;2;3
8973;15477;2019;43;Indonesia;ID;1;2;59;1;3
8979;15482;2019;46;Indonesia;IN;1;2;59;1;3
8978;15481;2019;39;Philippines;HK;1;2;29;1;3
8977;15480;2019;43;Indonesia;ID;1;1;59;1;2
8976;15479;2019;103;United Kingdom;US;1;2;304;2;4
8975;15478;2019;81;Philippines;PH;1;2;29;1;3
8974;15477;2019;43;Singapore;ID;1;2;182;1;3
8954;15446;2019;35;USA;GB;1;1;273;2;3
8952;15444;2019;43;Indonesia;ID;1;2;59;1;3
8915;15366;2019;43;Indonesia;ID;1;2;29;1;3
8924;15386;2019;81;Philippines;PH;1;2;90;1;3
8930;15393;2019;43;Indonesia;ID;1;2;90;1;3
8929;15392;2019;43;United Kingdom;ID;1;1;90;2;3
8928;15390;2019;43;Indonesia;ID;1;2;59;1;3
8927;15389;2019;16;Japan;CA;1;2;59;2;4
8926;15387;2019;43;Australia;ID;1;2;151;2;4
8925;15386;2019;81;USA;PH;1;2;59;2;4
8923;15381;2019;81;Philippines;PH;1;2;90;1;3
8932;15396;2019;93;Japan;SG;1;2;59;2;4
8922;15380;2019;81;Japan;PH;1;1;332;2;3
8921;15378;2019;93;Singapore;SG;1;2;120;1;3
8920;15376;2019;5;Indonesia;AU;1;2;29;1;3
8919;15375;2019;16;Australia;CA;1;1;29;2;3
8917;15373;2019;81;Philippines;PH;1;2;59;1;3
8916;15368;2019;24;Netherlands;DE;1;1;29;2;3
8931;15394;2019;16;Canada;CA;1;1;212;2;3
8933;15398;2019;43;Indonesia;ID;1;1;182;1;2
8951;15442;2019;81;Japan;PH;1;2;273;2;4
8944;15430;2019;103;Hong Kong;US;1;1;304;2;3
8950;15441;2019;43;Japan;ID;1;1;59;2;3
8949;15440;2019;43;Japan;ID;1;2;90;2;4
8948;15435;2019;103;USA;US;1;1;151;2;3
8947;15434;2019;103;South Korea;US;1;2;243;2;4
8946;15431;2019;103;USA;US;1;2;120;2;4
8945;15430;2019;103;USA;US;1;1;243;2;3
8943;15425;2019;93;Singapore;SG;1;2;182;1;3
8934;15399;2019;103;Canada;US;1;1;29;2;3
8942;15423;2019;81;Indonesia;PH;1;2;29;1;3
8941;15422;2019;5;Australia;AU;1;1;90;2;3
8939;15418;2019;43;Indonesia;ID;1;2;29;1;3
8938;15415;2019;43;USA;ID;1;2;212;2;4
8936;15411;2019;43;Indonesia;ID;1;2;29;1;3
8935;15405;2019;93;Thailand;SG;1;2;243;2;4
7299;12600;2019;43;Australia;ID;1;1;212;2;3
7297;12598;2019;43;United Arab Emirates;ID;1;2;273;2;4
4857;8337;2019;81;France;PH;1;1;304;2;3
6071;10470;2019;81;Japan;PH;1;1;151;2;3
5671;9745;2019;43;Singapore;ID;1;2;29;1;3
5670;9740;2019;103;Canada;US;1;2;59;2;4
5669;9737;2019;43;Indonesia;ID;1;1;29;1;2
5668;9735;2019;43;USA;ID;1;1;243;2;3
5667;9734;2019;93;Japan;SG;1;2;304;2;4
5666;9732;2019;93;Taiwan;SG;1;2;59;2;4
5665;9730;2019;43;Indonesia;ID;1;2;29;1;3
5664;9729;2019;43;Japan;ID;1;1;273;2;3
5663;9728;2019;43;Indonesia;ID;1;2;120;1;3
5662;9727;2019;43;Australia;ID;1;1;243;2;3
5661;9725;2019;43;Japan;ID;1;1;29;2;3
5660;9724;2019;43;Indonesia;ID;1;1;182;1;2
5659;9718;2019;43;Japan;ID;1;1;304;2;3
5658;9716;2019;43;Australia;ID;1;1;120;2;3
5657;9713;2019;43;Indonesia;ID;1;2;151;1;3
5672;9747;2019;43;Japan;ID;1;1;304;2;3
5673;9750;2019;43;Indonesia;ID;1;2;120;1;3
5674;9751;2019;43;Indonesia;ID;1;1;151;1;2
5683;9767;2019;43;Thailand;ID;1;1;59;2;3
5689;9779;2019;43;Indonesia;ID;1;1;29;1;2
5688;9778;2019;43;South Africa;ID;1;2;29;2;4
5687;9776;2019;43;Indonesia;ID;1;2;29;1;3
5686;9770;2019;93;Singapore;SG;1;2;120;1;3
5685;9768;2019;81;USA;PH;1;2;151;2;4
5684;9768;2019;81;France;PH;1;2;273;2;4
5682;9766;2019;43;Indonesia;ID;1;1;29;1;2
5675;9752;2019;93;Indonesia;SG;1;1;29;1;2
5681;9764;2019;43;Canada;ID;1;1;243;2;3
5680;9762;2019;43;Australia;ID;1;1;243;2;3
5679;9760;2019;81;France;PH;1;1;243;2;3
5678;9756;2019;43;USA;ID;1;1;273;2;3
5677;9755;2019;43;Indonesia;ID;1;2;29;1;3
5676;9754;2019;5;South Korea;AU;1;2;29;2;4
5656;9709;2019;43;Indonesia;ID;1;1;151;1;2
5655;9707;2019;43;Australia;ID;1;1;243;2;3
5654;9705;2019;43;Indonesia;ID;1;1;29;1;2
5623;9653;2019;43;Singapore;ID;1;1;182;1;2
5630;9661;2019;43;South Korea;ID;1;1;243;2;3
5629;9661;2019;43;Indonesia;ID;1;1;59;1;2
5628;9660;2019;43;Indonesia;ID;1;1;29;1;2
5626;9656;2019;43;Japan;ID;1;1;304;2;3
5625;9655;2019;43;Indonesia;ID;1;2;29;1;3
5624;9654;2019;43;Japan;ID;1;2;59;2;4
5622;9652;2019;43;Japan;ID;1;2;273;2;4
5634;9667;2019;43;Australia;ID;1;2;29;2;4
5620;9649;2019;43;United Kingdom;ID;1;1;29;2;3
5619;9649;2019;43;Thailand;ID;1;2;273;2;4
5618;9648;2019;43;Singapore;ID;1;1;29;1;2
5617;9647;2019;43;Indonesia;ID;1;2;29;1;3
5616;9644;2019;43;Indonesia;ID;1;1;332;1;2
5615;9644;2019;43;France;ID;1;2;29;2;4
5631;9662;2019;43;Japan;ID;1;2;29;2;4
5635;9669;2019;43;Indonesia;ID;1;1;29;1;2
5653;9703;2019;43;South Korea;ID;1;1;90;2;3
5646;9690;2019;43;Indonesia;ID;1;1;29;1;2
5652;9698;2019;43;Indonesia;ID;1;1;29;1;2
5651;9697;2019;43;Monaco;ID;1;2;243;2;4
5650;9696;2019;43;Indonesia;ID;1;1;29;1;2
5649;9695;2019;43;USA;ID;1;2;212;2;4
5648;9694;2019;43;Australia;ID;1;2;90;2;4
5647;9692;2019;93;Indonesia;SG;1;1;182;1;2
5645;9688;2019;43;Japan;ID;1;2;304;2;4
5636;9670;2019;5;Indonesia;AU;1;2;182;1;3
5644;9687;2019;43;United Kingdom;ID;1;1;59;2;3
5643;9683;2019;43;USA;ID;1;2;304;2;4
5642;9682;2019;43;France;ID;1;2;363;2;4
5640;9677;2019;43;Australia;ID;1;1;243;2;3
5639;9676;2019;43;Japan;ID;1;1;304;2;3
5637;9673;2019;43;Indonesia;ID;1;1;243;1;2
5690;9783;2019;43;France;ID;1;1;29;2;3
5691;9783;2019;43;Japan;ID;1;1;304;2;3
5692;9792;2019;43;Indonesia;ID;1;1;90;1;2
5740;9889;2019;43;Indonesia;ID;1;1;332;1;2
5746;9902;2019;43;New Zealand;ID;1;2;304;2;4
5745;9900;2019;43;Indonesia;ID;1;1;29;1;2
5744;9899;2019;43;Japan;ID;1;2;29;2;4
5743;9897;2019;43;Singapore;ID;1;2;29;1;3
5742;9892;2019;43;Japan;ID;1;2;304;2;4
5741;9890;2019;43;Indonesia;ID;1;2;29;1;3
5739;9887;2019;43;Singapore;ID;1;1;304;1;2
5749;9908;2019;43;South Korea;ID;1;2;120;2;4
5737;9884;2019;97;South Korea;TH;1;1;90;2;3
5736;9882;2019;43;Japan;ID;1;2;212;2;4
5735;9880;2019;43;Italy;ID;1;2;151;2;4
5734;9878;2019;43;Indonesia;ID;1;2;90;1;3
5732;9873;2019;43;Indonesia;ID;1;2;29;1;3
5731;9872;2019;43;Indonesia;ID;1;1;243;1;2
5748;9905;2019;43;Hungary;ID;1;1;304;2;3
5750;9909;2019;43;Indonesia;ID;1;1;59;1;2
5729;9866;2019;43;China;ID;1;1;59;2;3
5759;9930;2019;103;USA;US;1;1;243;2;3
5766;9942;2019;43;Indonesia;ID;1;2;29;1;3
5765;9941;2019;43;Indonesia;ID;1;2;59;1;3
5764;9939;2019;43;Indonesia;ID;1;1;59;1;2
5763;9937;2019;43;Singapore;ID;1;2;151;1;3
5762;9936;2019;93;Indonesia;SG;1;2;29;1;3
5760;9933;2019;43;Indonesia;ID;1;1;151;1;2
5758;9928;2019;43;India;ID;1;1;304;2;3
5751;9914;2019;43;Indonesia;ID;1;2;120;1;3
5757;9927;2019;43;Thailand;ID;1;2;120;2;4
5756;9926;2019;43;Sweden;ID;1;1;273;2;3
5755;9918;2019;43;United Kingdom;ID;1;2;29;2;4
5754;9918;2019;43;Italy;ID;1;2;29;2;4
5753;9918;2019;43;France;ID;1;2;29;2;4
5752;9917;2019;43;Indonesia;ID;1;2;29;1;3
5730;9869;2019;43;Singapore;ID;1;2;151;1;3
5728;9865;2019;43;Singapore;ID;1;1;59;1;2
5693;9796;2019;43;Indonesia;ID;1;2;59;1;3
5702;9810;2019;43;Thailand;ID;1;1;212;2;3
5708;9820;2019;43;Australia;ID;1;2;29;2;4
5707;9819;2019;43;Thailand;ID;1;1;59;2;3
5706;9818;2019;43;USA;ID;1;2;59;2;4
5705;9815;2019;43;Indonesia;ID;1;2;29;1;3
5704;9814;2019;43;Indonesia;ID;1;2;243;1;3
5703;9812;2019;43;Switzerland;ID;1;1;120;2;3
5701;9810;2019;43;Japan;ID;1;1;120;2;3
5710;9826;2019;43;Indonesia;ID;1;1;332;1;2
5700;9809;2019;43;Indonesia;ID;1;2;29;1;3
5699;9807;2019;43;United Kingdom;ID;1;1;59;2;3
5697;9807;2019;43;Japan;ID;1;1;243;2;3
5696;9806;2019;43;Indonesia;ID;1;1;90;1;2
5695;9803;2019;43;Indonesia;ID;1;1;29;1;2
5694;9800;2019;43;Japan;ID;1;1;90;2;3
5709;9824;2019;43;Indonesia;ID;1;1;120;1;2
5711;9826;2019;43;Japan;ID;1;1;120;2;3
5727;9864;2019;43;Indonesia;ID;1;1;29;1;2
5720;9852;2019;43;Netherlands;ID;1;1;243;2;3
5726;9863;2019;43;Singapore;ID;1;1;243;1;2
5725;9862;2019;43;Indonesia;ID;1;2;90;1;3
5724;9857;2019;43;Indonesia;ID;1;1;59;1;2
5723;9854;2019;43;Singapore;ID;1;2;151;1;3
5722;9854;2019;43;Indonesia;ID;1;2;120;1;3
5721;9853;2019;43;South Korea;ID;1;2;212;2;4
5719;9848;2019;43;United Kingdom;ID;1;2;59;2;4
5712;9828;2019;43;Indonesia;ID;1;2;29;1;3
5718;9847;2019;43;Thailand;ID;1;1;182;2;3
5717;9843;2019;43;Japan;ID;1;1;243;2;3
5716;9837;2019;19;USA;CN;1;1;90;2;3
5715;9834;2019;43;Indonesia;ID;1;1;59;1;2
5714;9833;2019;43;United Kingdom;ID;1;1;120;2;3
5713;9830;2019;43;Indonesia;ID;1;2;29;1;3
5614;9643;2019;43;Indonesia;ID;1;1;59;1;2
5613;9642;2019;43;Singapore;ID;1;1;363;1;2
5612;9642;2019;43;Indonesia;ID;1;1;212;1;2
5510;9462;2019;93;Indonesia;SG;1;2;59;1;3
5516;9470;2019;93;Indonesia;SG;1;2;59;1;3
5515;9469;2019;43;USA;ID;1;2;120;2;4
5514;9469;2019;43;Australia;ID;1;1;212;2;3
5513;9467;2019;43;Indonesia;ID;1;2;59;1;3
5512;9466;2019;43;Indonesia;ID;1;1;273;1;2
5511;9463;2019;5;Japan;AU;1;1;120;2;3
5509;9462;2019;93;Germany;SG;1;2;243;2;4
5518;9475;2019;43;Japan;ID;1;1;151;2;3
5508;9460;2019;43;Indonesia;ID;1;1;29;1;2
5507;9458;2019;43;Philippines;ID;1;2;304;1;3
5506;9455;2019;43;Japan;ID;1;2;29;2;4
5505;9449;2019;43;Indonesia;ID;1;1;90;1;2
5503;9447;2019;43;Japan;ID;1;1;29;2;3
5502;9443;2019;43;Japan;ID;1;2;90;2;4
5517;9474;2019;43;France;ID;1;1;243;2;3
5520;9477;2019;43;Indonesia;ID;1;1;29;1;2
5500;9440;2019;43;Singapore;ID;1;1;304;1;2
5529;9493;2019;43;Hong Kong;ID;1;2;29;2;4
5535;9505;2019;43;Indonesia;ID;1;2;29;1;3
5534;9502;2019;43;Indonesia;ID;1;1;151;1;2
5533;9501;2019;43;Indonesia;ID;1;2;151;1;3
5532;9499;2019;43;Malaysia;ID;1;1;59;2;3
5531;9497;2019;43;Singapore;ID;1;2;90;1;3
5530;9495;2019;43;Singapore;ID;1;2;273;1;3
5528;9492;2019;43;Indonesia;ID;1;2;29;1;3
5521;9478;2019;43;Indonesia;ID;1;2;29;1;3
5527;9489;2019;43;Singapore;ID;1;2;151;1;3
5526;9487;2019;43;USA;ID;1;2;59;2;4
5525;9487;2019;43;Japan;ID;1;1;304;2;3
5524;9486;2019;43;France;ID;1;1;243;2;3
5523;9480;2019;43;USA;ID;1;1;29;2;3
5522;9479;2019;43;Indonesia;ID;1;2;120;1;3
5501;9441;2019;43;Indonesia;ID;1;1;29;1;2
5499;9439;2019;103;USA;US;1;1;29;2;3
5537;9509;2019;43;Indonesia;ID;1;2;363;1;3
5471;9402;2019;81;Australia;PH;1;2;90;2;4
5477;9410;2019;97;Malta;TH;1;1;332;2;3
5476;9409;2019;43;Indonesia;ID;1;1;29;1;2
5475;9408;2019;81;Australia;PH;1;2;151;2;4
5474;9406;2019;93;Indonesia;SG;1;2;182;1;3
5473;9405;2019;43;Indonesia;ID;1;2;29;1;3
5472;9404;2019;43;Indonesia;ID;1;2;29;1;3
5470;9401;2019;93;Indonesia;SG;1;2;59;1;3
5479;9413;2019;43;Japan;ID;1;1;90;2;3
5469;9400;2019;43;Japan;ID;1;2;59;2;4
5468;9399;2019;43;South Korea;ID;1;2;29;2;4
5467;9398;2019;43;Indonesia;ID;1;1;29;1;2
5466;9395;2019;93;Indonesia;SG;1;2;151;1;3
5465;9393;2019;43;Indonesia;ID;1;1;29;1;2
5464;9391;2019;43;Indonesia;ID;1;2;120;1;3
5478;9412;2019;93;Japan;SG;1;2;29;2;4
5480;9414;2019;43;Australia;ID;1;1;29;2;3
5498;9438;2019;93;Australia;SG;1;1;120;2;3
5491;9429;2019;43;Indonesia;ID;1;1;151;1;2
5497;9436;2019;43;Indonesia;ID;1;1;29;1;2
5496;9435;2019;93;Indonesia;SG;1;2;151;1;3
5495;9433;2019;43;Indonesia;ID;1;2;29;1;3
5494;9432;2019;43;Indonesia;ID;1;2;29;1;3
5493;9431;2019;43;Indonesia;ID;1;2;120;1;3
5492;9430;2019;43;Indonesia;ID;1;2;29;1;3
5490;9428;2019;81;Philippines;PH;1;1;182;1;2
5481;9417;2019;93;Australia;SG;1;2;90;2;4
5489;9427;2019;43;Indonesia;ID;1;1;332;1;2
5488;9426;2019;43;Singapore;ID;1;2;120;1;3
5486;9424;2019;93;Indonesia;SG;1;1;151;1;2
5485;9423;2019;72;USA;MY;1;1;29;2;3
5484;9422;2019;81;Indonesia;PH;1;1;243;1;2
5482;9418;2019;43;Indonesia;ID;1;2;29;1;3
5536;9506;2019;43;USA;ID;1;1;243;2;3
5538;9511;2019;43;Indonesia;ID;1;2;363;1;3
5611;9641;2019;43;Indonesia;ID;1;2;29;1;3
5584;9589;2019;43;Singapore;ID;1;2;151;1;3
5590;9604;2019;43;Thailand;ID;1;1;29;2;3
5589;9601;2019;103;USA;US;1;2;59;2;4
5588;9599;2019;43;France;ID;1;2;59;2;4
5587;9598;2019;93;Japan;SG;1;2;90;2;4
5586;9597;2019;43;USA;ID;1;2;29;2;4
5585;9596;2019;43;Indonesia;ID;1;2;304;1;3
5583;9589;2019;43;Indonesia;ID;1;2;212;1;3
5593;9610;2019;43;Malaysia;ID;1;1;29;2;3
5582;9586;2019;81;Thailand;PH;1;2;212;2;4
5581;9585;2019;5;South Korea;AU;1;2;212;2;4
5580;9584;2019;81;Indonesia;PH;1;2;29;1;3
5579;9582;2019;81;Indonesia;PH;1;2;29;1;3
5578;9581;2019;39;United Arab Emirates;HK;1;1;332;2;3
5577;9581;2019;39;Taiwan;HK;1;1;29;2;3
5592;9610;2019;43;Indonesia;ID;1;1;29;1;2
5594;9611;2019;43;Indonesia;ID;1;1;29;1;2
5575;9578;2019;43;Indonesia;ID;1;1;29;1;2
5603;9626;2019;43;Indonesia;ID;1;1;59;1;2
5610;9639;2019;43;Singapore;ID;1;2;151;1;3
5609;9639;2019;43;Indonesia;ID;1;2;90;1;3
5608;9637;2019;43;Indonesia;ID;1;1;59;1;2
5607;9636;2019;43;Indonesia;ID;1;2;59;1;3
5606;9635;2019;43;Australia;ID;1;1;59;2;3
5604;9631;2019;43;Indonesia;ID;1;2;90;1;3
5602;9624;2019;43;Indonesia;ID;1;2;29;1;3
5595;9613;2019;43;United Kingdom;ID;1;1;90;2;3
5601;9622;2019;43;Thailand;ID;1;2;332;2;4
5600;9619;2019;43;Indonesia;ID;1;2;120;1;3
5599;9618;2019;43;Indonesia;ID;1;1;120;1;2
5598;9617;2019;43;Japan;ID;1;1;243;2;3
5597;9617;2019;43;Australia;ID;1;1;90;2;3
5596;9614;2019;43;Indonesia;ID;1;1;59;1;2
5576;9579;2019;103;Denmark;US;1;1;29;2;3
5574;9576;2019;43;United Kingdom;ID;1;1;243;2;3
5539;9512;2019;43;Indonesia;ID;1;1;151;1;2
5548;9530;2019;43;Japan;ID;1;1;151;2;3
5554;9535;2019;12;Japan;BN;1;2;29;2;4
